District,Year,Rice_Area,Rice_Production,Rice_Yield,Groundnut_Area,Groundnut_Production,Groundnut_Yield,Jowar_Area,Jowar_Production,Jowar_Yield,Bajra_Area,Bajra_Production,Bajra_Yield,Maize_Area,Maize_Production,Maize_Yield,Total_Area,Rice_weight,Groundnut_weight,Jowar_weight,Bajra_weight,Maize_weight,GW_Jan,GW_May,GW_Annual_Mean,GW_Max_Depth,Crop_Water_Stress_Index
Thanjavur,2015,177426.0,636999.0,3.590223529809611,4843.0,22189.0,4.581664257691513,32.0,49.0,1.53125,1.0,2.0,2.0,630.0,4535.0,7.198412698412699,182932.0,0.9699013841208756,0.02647431832593532,0.00017492838869087967,5.46651214658999e-06,0.0034439026523516935,3.74,4.6,4.454545454545454,5.62,2455.4850982878884
Thanjavur,2016,147193.0,410117.0,2.7862534223774227,7231.0,26608.0,3.679712349605864,0.0,,,0.0,,,540.0,1753.0,3.2462962962962965,154964.0,0.9498528690534576,0.04666245063369557,0.0,0.0,0.0034846803128468547,3.15,4.37,4.358181818181818,4.99,2425.4762396427554
Thanjavur,2017,170697.0,668508.0,3.9163429937257246,8010.0,32762.0,4.090137328339575,8.0,9.0,1.125,3.0,7.0,2.333333333333333,900.0,7521.0,8.356666666666667,179618.0,0.9503334855081339,0.04459463973543854,4.453896602790366e-05,1.6702112260463875e-05,0.005010633678139162,4.57,4.22,4.131818181818182,4.92,2426.4789720406643
Thanjavur,2018,185585.0,683424.0,3.6825389983026646,5994.0,26853.0,4.47997997997998,12.0,16.0,1.3333333333333333,2.0,6.0,3.0,1040.0,7546.0,7.255769230769231,192633.0,0.9634122917672465,0.031116163897151577,6.229462241671987e-05,1.0382437069453312e-05,0.005398867276115723,3.75,3.66,3.4209090909090913,4.04,2446.1732932571263
Thanjavur,2019,192231.0,715112.0,3.720065962305768,8097.0,42712.0,5.275040138322836,85.0,100.0,1.1764705882352942,5.0,13.0,2.6,1273.0,10705.0,8.409269442262373,201691.0,0.9530965685132207,0.04014556921230992,0.0004214367522596447,2.4790397191743805e-05,0.006311635125017973,2.91,3.99,3.3572727272727274,4.03,2430.7658745308418
Thanjavur,2020,213796.0,604439.0,2.8271763737394524,10292.0,43281.0,4.2053050913330745,33.0,36.0,1.0909090909090908,0.0,,,910.0,6368.0,6.997802197802198,225031.0,0.9500735454226307,0.04573592082868583,0.0001466464620430074,0.0,0.004043887286640508,2.57,3.64,2.877083333333333,3.64,2425.875101652661
Thanjavur,2021,218722.0,874130.0,3.996534413547791,8701.0,33748.0,3.8786346396965863,24.0,25.0,1.0416666666666667,0.0,,,930.0,7016.0,7.544086021505376,228377.0,0.9577234134785902,0.03809928320277436,0.000105089391663784,0.0,0.00407221392697163,1.81,3.42,2.7045454545454546,3.42,2437.3680361857805
Thanjavur,2022,225837.0,837607.0,3.708900667295439,7810.0,20987.0,2.6871959026888605,1.0,1.0,1.0,2.0,4.0,2.0,1012.0,7372.0,7.284584980237154,234662.0,0.9623927180370064,0.03328191185620168,4.26144838107576e-06,8.52289676215152e-06,0.004312585761648669,2.07,3.07,2.3845454545454547,3.38,2444.445202035268
The nilgiris,2011,399.0,1646.0,4.12531328320802,0.0,,,0.0,,,0.0,,,0.0,,,399.0,1.0,0.0,0.0,0.0,0.0,2.34,2.65,2.348,2.96,2500.0
The nilgiris,2012,289.0,1148.0,3.972318339100346,0.0,,,0.0,,,0.0,,,0.0,,,289.0,1.0,0.0,0.0,0.0,0.0,2.55,2.95,2.700833333333333,3.55,2500.0
The nilgiris,2013,328.0,1420.0,4.329268292682927,4.0,9.0,2.25,6.0,7.0,1.1666666666666667,0.0,,,0.0,,,338.0,0.9704142011834319,0.011834319526627219,0.01775147928994083,0.0,0.0,2.69,2.98,2.830833333333333,4.93,2450.2958579881656
The nilgiris,2014,32.0,150.0,4.6875,1.0,1.0,1.0,0.0,,,0.0,,,0.0,,,33.0,0.9696969696969697,0.030303030303030304,0.0,0.0,0.0,2.23,2.29,2.4166666666666665,2.84,2454.545454545455
The nilgiris,2015,318.0,1418.0,4.459119496855346,4.0,9.0,2.25,0.0,,,0.0,,,0.0,,,322.0,0.9875776397515528,0.012422360248447204,0.0,0.0,0.0,2.81,2.61,2.8781818181818184,3.26,2481.3664596273293
The nilgiris,2016,243.0,1043.0,4.292181069958848,4.0,6.0,1.5,0.0,,,0.0,,,0.0,,,247.0,0.9838056680161943,0.016194331983805668,0.0,0.0,0.0,1.9,2.3,2.1572727272727272,2.49,2475.708502024291
The nilgiris,2017,239.0,921.0,3.853556485355648,7.0,20.0,2.857142857142857,0.0,,,0.0,,,0.0,,,246.0,0.9715447154471545,0.028455284552845527,0.0,0.0,0.0,2.86,2.73,2.58,3.03,2457.317073170732
The nilgiris,2018,207.0,888.0,4.2898550724637685,0.0,,,0.0,,,0.0,,,0.0,,,207.0,1.0,0.0,0.0,0.0,0.0,2.24,2.3,2.3345454545454545,2.63,2500.0
The nilgiris,2019,170.0,698.0,4.105882352941176,0.0,,,0.0,,,0.0,,,1.0,11.0,11.0,171.0,0.9941520467836257,0.0,0.0,0.0,0.005847953216374269,2.49,2.91,2.66,3.54,2492.3976608187136
The nilgiris,2020,180.0,782.0,4.344444444444444,0.0,,,1.0,1.0,1.0,0.0,,,3.0,24.0,8.0,184.0,0.9782608695652174,0.0,0.005434782608695652,0.0,0.016304347826086956,2.24,2.82,2.6904166666666662,2.94,2469.021739130435
The nilgiris,2021,159.0,649.0,4.081761006289308,0.0,,,0.0,,,0.0,,,3.0,32.0,10.666666666666666,162.0,0.9814814814814815,0.0,0.0,0.0,0.018518518518518517,2.61,2.29,2.4499999999999997,2.71,2475.925925925926
The nilgiris,2022,91.0,349.0,3.8351648351648353,0.0,,,0.0,,,1.0,4.0,4.0,4.0,27.0,6.75,96.0,0.9479166666666666,0.0,0.0,0.010416666666666666,0.041666666666666664,2.09,2.49,2.1063636363636364,2.49,2423.958333333333
Theni,2011,14735.0,79132.0,5.370342721411605,2286.0,5606.0,2.452318460192476,9677.0,32660.0,3.375012917226413,3337.0,7490.0,2.2445310158825293,11772.0,76151.0,6.468824328916072,41807.0,0.3524529385031215,0.05467983830459014,0.23146841438036692,0.07981916903867774,0.28157963977324374,5.75,7.42,7.618,10.28,1467.6633099720143
Theni,2012,10321.0,47635.0,4.6153473500629785,1740.0,9071.0,5.213218390804598,0.0,,,0.0,,,9355.0,57910.0,6.190272581507215,21416.0,0.48192939858050055,0.08124766529697422,0.0,0.0,0.4368229361225252,7.9,9.03,9.949166666666667,13.5,1810.258685095256
Theni,2013,12499.0,50813.0,4.0653652292183375,1856.0,4533.0,2.4423491379310347,7744.0,19468.0,2.5139462809917354,1144.0,2820.0,2.465034965034965,10583.0,91010.0,8.599640933572712,33826.0,0.3695086619759948,0.05486903565304795,0.22893632117306215,0.033820138355111454,0.3128658428427837,9.95,13.0,13.305833333333334,15.63,1527.8631821675635
Theni,2014,13842.0,71903.0,5.194552810287531,1898.0,6644.0,3.500526870389884,9875.0,36899.0,3.736607594936709,1476.0,5002.0,3.388888888888889,8192.0,78194.0,9.545166015625,35283.0,0.3923135787773149,0.05379361165433778,0.2798798288127427,0.041833177450897034,0.23217980330470764,15.12,15.51,14.744166666666667,16.23,1525.8424737125529
Theni,2015,14631.0,79374.0,5.425056387123232,2437.0,8247.0,3.3840787853918752,8297.0,24115.0,2.906472218874292,1654.0,5347.0,3.2327690447400244,9993.0,70047.0,7.009606724707295,37012.0,0.39530422565654383,0.06584351021290392,0.22417053928455635,0.0446882092294391,0.26999351561655677,10.87,9.77,10.909090909090908,12.07,1552.8909542850968
Theni,2016,6210.0,37442.0,6.029307568438004,1428.0,3921.0,2.745798319327731,5903.0,11533.0,1.9537523293240728,2940.0,1830.0,0.6224489795918368,7804.0,17687.0,2.266401845207586,24285.0,0.2557134033353922,0.05880172946263126,0.24307185505456042,0.12106238418777023,0.32135062795964586,7.53,11.51,10.765454545454546,12.1,1302.281243565987
Theni,2017,7055.0,37257.0,5.280935506732813,1721.0,4156.0,2.4148750726321904,10060.0,39769.0,3.9531809145129215,1486.0,2942.0,1.9798115746971736,6972.0,62797.0,9.007028112449799,27294.0,0.2584817175936103,0.06305415109547886,0.3685791749102367,0.054444200190518065,0.2554407562101561,13.24,14.04,12.49909090909091,14.23,1295.570455045065
Theni,2018,13501.0,70142.0,5.19531886526924,2211.0,7453.0,3.370872908186341,9878.0,54071.0,5.473881352500507,2358.0,8639.0,3.663698049194232,6535.0,47056.0,7.2006120887528695,34483.0,0.3915262593161848,0.06411855117014181,0.28645999478003653,0.0683815213293507,0.18951367340428618,9.05,10.72,9.824545454545454,10.72,1498.2252124235133
Theni,2019,8930.0,36668.0,4.106159014557671,1747.0,5562.0,3.183743560389239,10224.0,28417.0,2.7794405320813773,1055.0,2190.0,2.075829383886256,6740.0,49040.0,7.275964391691395,28696.0,0.3111931976582102,0.06087956509618065,0.3562865904655701,0.03676470588235294,0.2348759408976861,8.27,9.87,9.687272727272727,11.34,1384.8201839977696
Theni,2020,10277.0,43742.0,4.256300476792839,2087.0,5784.0,2.771442261619549,10964.0,28215.0,2.5734221087194453,1034.0,2764.0,2.6731141199226305,6897.0,41554.0,6.0249383790053646,31259.0,0.328769314437442,0.06676477174573722,0.3507469848683579,0.0330784733996609,0.22064045554880193,8.28,9.67,9.115,10.55,1412.2108832656195
Theni,2021,13302.0,52394.0,3.9388061945572095,2260.0,7681.0,3.398672566371681,8891.0,18864.0,2.1216960971769203,1297.0,3106.0,2.394757131842714,6032.0,39726.0,6.585875331564987,31782.0,0.4185387955446479,0.07110943301239696,0.2797495437669121,0.04080926310490215,0.1897929645711409,7.36,8.15,8.38090909090909,10.24,1557.356365238185
Theni,2022,13048.0,48555.0,3.721259963212753,1714.0,5194.0,3.030338389731622,7237.0,13713.0,1.894845930634241,1079.0,2684.0,2.4874884151992585,5617.0,37214.0,6.625244792593912,28695.0,0.45471336469768253,0.059731660568043216,0.25220421676250215,0.03760236975082767,0.19574838822094442,5.43,8.2,6.456363636363636,8.2,1622.9970378114656
Thenkasi,2020,35151.0,136406.0,3.8805723876987854,819.0,2101.0,2.565323565323565,4692.0,5315.0,1.132779198635976,145.0,313.0,2.1586206896551725,15288.0,64014.0,4.187205651491365,56095.0,0.6266333897851858,0.014600231749710313,0.08364381852214993,0.0025849006150280773,0.27253765932792584,8.84,8.84,8.219166666666666,8.84,1967.8135306177019
Thenkasi,2021,46519.0,170948.0,3.6747995442722328,827.0,2307.0,2.7896009673518742,3799.0,4060.0,1.068702290076336,50.0,122.0,2.44,15346.0,68902.0,4.489899648116773,66541.0,0.6991028087945778,0.012428427585999609,0.057092619587923235,0.0007514164199516087,0.23062472761154776,4.0,5.1,5.40090909090909,7.29,2077.2005229858282
Thenkasi,2022,35760.0,133878.0,3.743791946308725,598.0,1311.0,2.1923076923076925,2837.0,2365.0,0.833627070849489,26.0,70.0,2.6923076923076925,16561.0,78174.0,4.720367127588914,55782.0,0.6410670108637195,0.010720304040729985,0.050858699939048437,0.00046610017568391235,0.2968878849808182,3.28,4.55,4.680000000000001,6.13,2005.4408232046183
Thiruvallur,2011,79219.0,313044.0,3.951627766066221,9891.0,40491.0,4.093721565059145,18.0,22.0,1.2222222222222223,223.0,294.0,1.3183856502242153,0.0,,,89351.0,0.8866045147787938,0.11069825743416414,0.00020145269778737787,0.002495775089254737,0.0,3.07,4.79,4.121,6.06,2328.3488713053016
Thiruvallur,2012,78337.0,300455.0,3.8354162145601696,10232.0,46900.0,4.583659108678655,0.0,,,0.0,,,4.0,14.0,3.5,88573.0,0.8844343084235602,0.11552053108735168,0.0,0.0,4.5160489088096826e-05,2.33,3.7,4.12,5.82,2326.6604947331575
Thiruvallur,2013,95827.0,451522.0,4.711845304559258,9008.0,45841.0,5.0889209591474245,150.0,241.0,1.606666666666667,904.0,2020.0,2.234513274336283,81.0,445.0,5.493827160493828,105970.0,0.9042842313862414,0.08500519014815514,0.00141549495140134,0.008530716240445409,0.0007643672737567236,2.98,4.58,4.155,5.4,2351.036142304426
Thiruvallur,2014,96348.0,426203.0,4.42357910906298,6905.0,33305.0,4.8233164373642285,24.0,50.0,2.083333333333333,766.0,2333.0,3.045691906005222,541.0,4211.0,7.78373382624769,104584.0,0.9212499043830796,0.06602348351564293,0.0002294806088885489,0.00732425610035952,0.005172875392029374,3.67,5.14,5.175833333333333,8.93,2378.446033810143
Thiruvallur,2015,101396.0,333203.0,3.286155272397333,7138.0,32567.0,4.562482488091902,13.0,16.0,1.2307692307692308,1090.0,2894.0,2.655045871559633,11.0,78.0,7.090909090909091,109648.0,0.924740989347731,0.06509922661608054,0.00011856121406683204,0.009940901794834379,0.00010032102728731942,5.43,7.11,6.026363636363637,7.34,2381.131438785934
Thiruvallur,2016,96967.0,297131.0,3.0642486619159097,6541.0,29046.0,4.440605412016511,7.0,5.0,0.7142857142857143,928.0,2562.0,2.7607758620689653,10.0,19.0,1.9,104453.0,0.928331402640422,0.06262146611394599,6.701578700468152e-05,0.008884378620049208,9.573683857811647e-05,2.42,4.46,4.159090909090909,4.82,2387.165519420218
Thiruvallur,2017,102609.0,412852.0,4.023545692872945,7790.0,33992.0,4.363543003851091,37.0,41.0,1.108108108108108,709.0,1665.0,2.3483779971791257,6.0,40.0,6.666666666666667,111151.0,0.9231495892974422,0.07008483954260421,0.0003328804959019712,0.006378710043094529,5.398062095707641e-05,4.62,6.32,5.3954545454545455,6.53,2380.8080898957273
Thiruvallur,2018,88873.0,380878.0,4.285643558786133,5369.0,16726.0,3.115291488172844,1.0,2.0,2.0,526.0,1483.0,2.8193916349809887,4.0,32.0,8.0,94773.0,0.937745982505566,0.056651155919935005,1.055152838888713e-05,0.0055501039325546305,4.220611355554852e-05,4.25,6.12,5.6463636363636365,6.31,2403.29418716301
Thiruvallur,2019,96609.0,419727.0,4.344595224047449,5962.0,27540.0,4.619255283461926,7.0,8.0,1.1428571428571428,473.0,1311.0,2.771670190274841,9.0,69.0,7.666666666666667,103060.0,0.9374053949155832,0.0578497962352028,6.792159906850379e-05,0.004589559479914613,8.732777023093344e-05,5.89,6.47,6.1,7.21,2403.3514457597516
Thiruvallur,2020,101111.0,405659.0,4.012016496721425,6827.0,23336.0,3.4181924710707485,3.0,3.0,1.0,711.0,1771.0,2.490857946554149,3.0,14.0,4.666666666666667,108655.0,0.930569232893102,0.06283189913027472,2.7610326262021995e-05,0.006543647324099213,2.7610326262021995e-05,4.39,5.79,4.745,5.97,2391.924899912567
Thiruvallur,2021,103712.0,350212.0,3.376774143782783,6010.0,25791.0,4.291347753743761,2.0,2.0,1.0,474.0,1173.0,2.4746835443037973,5.0,36.0,7.2,110203.0,0.9410996070887362,0.054535720443182126,1.8148326270609694e-05,0.004301153326134497,4.537081567652423e-05,2.52,4.7,3.4254545454545453,4.78,2409.0723483026777
Thiruvallur,2022,101607.0,384279.0,3.782013050281969,6046.0,24975.0,4.130830301025472,0.0,,,266.0,712.0,2.6766917293233083,15.0,114.0,7.6,107934.0,0.9413808438490189,0.05601571330627976,0.0,0.002464469027368577,0.0001389738173328145,1.8,3.8,2.9045454545454543,3.8,2410.6203791205735
Thiruvarur,2011,186307.0,789997.0,4.240296929261917,4093.0,23040.0,5.629122892743709,0.0,,,0.0,,,3.0,20.0,6.666666666666667,190403.0,0.9784877339117556,0.021496510033980558,0.0,0.0,1.5756054263850886e-05,6.18,3.42,3.2409999999999997,6.18,2467.734752078486
Thiruvarur,2012,158904.0,192843.0,1.213581785228817,3334.0,10729.0,3.2180563887222555,0.0,,,0.0,,,0.0,,,162238.0,0.979449943909565,0.02055005609043504,0.0,0.0,0.0,1.49,3.51,3.0741666666666667,4.37,2469.1749158643474
Thiruvarur,2013,174366.0,820538.0,4.705837147150247,3394.0,17733.0,5.2248084855627575,1.0,2.0,2.0,0.0,,,1.0,5.0,5.0,177762.0,0.9808958045026496,0.01909294449882427,5.6254992630595965e-06,0.0,5.6254992630595965e-06,1.72,2.69,3.2108333333333334,5.1,2471.3431442040473
Thiruvarur,2014,192615.0,852925.0,4.428133842120292,1659.0,8210.0,4.948764315852923,0.0,,,0.0,,,0.0,,,194274.0,0.9914605145310232,0.008539485468976806,0.0,0.0,0.0,2.11,3.85,3.9691666666666667,5.54,2487.1907717965346
Thiruvarur,2015,194743.0,666958.0,3.424811161376789,2122.0,12068.0,5.687087653157398,0.0,,,0.0,,,0.0,,,196865.0,0.9892210397988469,0.010778960201153074,0.0,0.0,0.0,3.59,2.31,2.9536363636363636,5.01,2483.83155969827
Thiruvarur,2016,186958.0,332913.0,1.7806833620385327,2546.0,9349.0,3.6720345640219954,0.0,,,0.0,,,0.0,,,189504.0,0.9865649273893955,0.013435072610604526,0.0,0.0,0.0,1.29,3.3,3.4718181818181817,5.13,2479.847391084093
Thiruvarur,2017,180999.0,699921.0,3.866988215404505,2975.0,13188.0,4.432941176470588,0.0,,,0.0,,,0.0,,,183974.0,0.9838292367399741,0.016170763260025874,0.0,0.0,0.0,5.06,5.22,4.53,5.38,2475.7438551099613
Thiruvarur,2018,188709.0,656436.0,3.478562230736213,3283.0,14431.0,4.395674687785562,0.0,,,0.0,,,10.0,70.0,7.0,192002.0,0.9828491369881563,0.017098780221039365,0.0,0.0,5.2082790804262454e-05,3.32,4.08,3.7709090909090905,4.52,2474.2841220403952
Thiruvarur,2019,180900.0,659279.0,3.6444389165284687,2784.0,13518.0,4.855603448275862,0.0,,,0.0,,,20.0,148.0,7.4,183704.0,0.9847363149414275,0.015154814266428602,0.0,0.0,0.00010887079214388364,3.89,5.94,4.694545454545454,5.95,2477.1262465705704
Thiruvarur,2020,194859.0,549771.0,2.8213785352485643,2522.0,7853.0,3.113798572561459,0.0,,,0.0,,,17.0,96.0,5.647058823529412,197398.0,0.9871376609692094,0.012776218604038542,0.0,0.0,8.61204267520441e-05,2.65,4.19,3.0541666666666667,4.19,2480.7237155391645
Thiruvarur,2021,205795.0,753071.0,3.659326028329162,2052.0,7261.0,3.538499025341131,4.0,4.0,1.0,0.0,,,21.0,147.0,7.0,207872.0,0.9900082743226601,0.009871459359605912,1.9242610837438424e-05,0.0,0.00010102370689655172,1.58,4.47,2.86,4.47,2485.026843442118
Thiruvarur,2022,218109.0,737493.0,3.381304760463805,2593.0,6681.0,2.576552256074045,0.0,,,0.0,,,13.0,101.0,7.769230769230769,220715.0,0.9881929184695195,0.011748182044718301,0.0,0.0,5.8899485762182e-05,1.8,3.58,2.489090909090909,3.58,2482.3011576014314
Thoothukudi,2011,17678.0,85771.0,4.8518497567598144,508.0,1494.0,2.940944881889764,8231.0,17833.0,2.166565423399344,7984.0,26046.0,3.2622745490981964,18763.0,109901.0,5.8573255875926025,53164.0,0.33251824542923786,0.00955533819878113,0.15482281242946355,0.15017681137611918,0.3529267925663983,2.53,4.02,3.72,5.18,1432.809796102626
Thoothukudi,2012,6234.0,24375.0,3.910009624639076,512.0,1332.0,2.6015625,0.0,,,0.0,,,29215.0,29999.0,1.0268355296936504,35961.0,0.17335446733961793,0.014237646339089569,0.0,0.0,0.8124078863212925,2.24,4.4,4.447500000000001,6.24,1422.5132782736855
Thoothukudi,2013,11730.0,55451.0,4.727280477408355,517.0,1550.0,2.998065764023211,15886.0,21144.0,1.33098325569684,12847.0,19936.0,1.5518019771152798,37537.0,78036.0,2.0789088099741586,78517.0,0.1493943986652572,0.006584561305195053,0.20232561101417526,0.16362061719118154,0.4780748118241909,4.71,6.36,6.1825,7.15,1160.8365067437626
Thoothukudi,2014,16281.0,84111.0,5.166206007002027,821.0,2503.0,3.048721071863581,18107.0,62685.0,3.461920804108908,12806.0,36519.0,2.8517101358738093,15650.0,80622.0,5.151565495207668,63665.0,0.2557292075708788,0.0128956255399356,0.28441058666457236,0.20114662687504908,0.24581795334956413,5.38,7.1,6.486666666666667,7.67,1226.74624990183
Thoothukudi,2015,18556.0,74558.0,4.017999568872602,1057.0,3093.0,2.9262062440870387,13708.0,43221.0,3.1529763641669097,8728.0,17901.0,2.050985334555454,23588.0,89823.0,3.807995590978464,65637.0,0.2827064003534592,0.016103721986074928,0.2088456206103265,0.13297378003260357,0.3593704770175358,4.14,5.34,5.300909090909091,7.02,1353.4957417310357
Thoothukudi,2016,4808.0,15683.0,3.261855241264559,788.0,2348.0,2.979695431472081,8430.0,953.0,0.1130486358244365,9026.0,1317.0,0.1459118103257256,33212.0,8457.0,0.2546368782367819,56264.0,0.08545428693303,0.014005403099672971,0.14982937579980093,0.16042229489549267,0.5902886392720034,2.51,4.81,4.998181818181818,6.5,1105.0369685767098
Thoothukudi,2017,13686.0,60950.0,4.453456086511764,605.0,2249.0,3.7173553719008265,10646.0,13425.0,1.2610370092053351,9610.0,17212.0,1.79105098855359,33212.0,94256.0,2.8380103577020352,67759.0,0.20198054870939655,0.008928703198099146,0.15711565991233636,0.1418261780722856,0.49014891010788236,7.1,8.81,7.833636363636364,8.81,1268.770200268599
Thoothukudi,2018,14209.0,56652.0,3.9870504609754382,594.0,1901.0,3.2003367003367003,10401.0,21456.0,2.06287856936833,10595.0,16663.0,1.5727229825389335,55475.0,387941.0,6.993077963046417,91274.0,0.1556741240659991,0.0065078773801958935,0.11395359028858164,0.1160790586585446,0.6077853496066787,6.26,6.12,6.352727272727273,6.91,1251.234743738633
Thoothukudi,2019,15519.0,57507.0,3.705586700173981,839.0,3119.0,3.7175208581644816,17551.0,45775.0,2.608113497806393,11527.0,29256.0,2.5380411208467075,33233.0,129828.0,3.906598862576355,78669.0,0.1972695725126797,0.010664937904384192,0.2230993148508307,0.1465253149270996,0.4224408598050058,5.6,6.99,6.137272727272728,8.14,1225.5475473185115
Thoothukudi,2020,16452.0,60172.0,3.6574276683685873,1109.0,3433.0,3.095581605049594,10527.0,3567.0,0.3388429752066115,11466.0,13613.0,1.18724925867783,47442.0,138304.0,2.915222798364318,86996.0,0.1891121430870385,0.012747712538507518,0.12100556347418272,0.13179916317991633,0.545335417720355,2.89,4.73,4.5633333333333335,6.39,1277.3541312244242
Thoothukudi,2021,19616.0,73521.0,3.748011827079935,1359.0,4632.0,3.4083885209713025,9057.0,12582.0,1.389201722424644,10408.0,21895.0,2.1036702536510377,51126.0,178626.0,3.493838751320268,91566.0,0.2142279885547037,0.014841753489286416,0.0989122600091737,0.11366664482449818,0.558351353122338,2.26,3.78,3.627272727272727,4.99,1335.1385885590719
Thoothukudi,2022,12833.0,53193.0,4.145016753681914,780.0,2494.0,3.1974358974358976,8254.0,11017.0,1.3347467894354252,8948.0,16677.0,1.8637684398748324,50005.0,176576.0,3.531166883311669,80820.0,0.15878495421925265,0.009651076466221232,0.10212818609255135,0.11071516951249691,0.6187206137094778,2.73,4.05,3.929090909090909,4.93,1264.853996535511
Tiruchirappalli,2011,63939.0,302478.0,4.73072772486276,11478.0,26820.0,2.3366440146366965,25056.0,14121.0,0.5635775862068966,1406.0,2253.0,1.6024182076813656,5836.0,31246.0,5.354009595613434,107715.0,0.5935942069349672,0.10655897507310959,0.23261384208327532,0.013052963839762335,0.05418001206888549,6.45,7.53,7.481,8.92,1823.6113818873878
Tiruchirappalli,2012,45237.0,138079.0,3.052346530494949,8482.0,21436.0,2.527234142890828,0.0,,,0.0,,,7716.0,19035.0,2.4669517884914463,61435.0,0.7363392203141532,0.13806462114429885,0.0,0.0,0.125596158541548,5.37,6.8,7.430833333333333,8.86,2129.6280621795395
Tiruchirappalli,2013,48050.0,226632.0,4.716586888657648,7893.0,20034.0,2.538198403648803,24608.0,17616.0,0.7158647594278283,1073.0,884.0,0.8238583410997204,9857.0,41142.0,4.173886578066349,91481.0,0.5252456794307014,0.08628021119139494,0.2689957477508991,0.011729211530263114,0.1077491500967414,8.72,9.41,10.618333333333334,11.91,1721.6820979219729
Tiruchirappalli,2014,51272.0,240199.0,4.684798720549228,8526.0,21033.0,2.4669247009148485,32295.0,55740.0,1.7259637714816536,1201.0,2251.0,1.874271440466278,10003.0,78153.0,7.81295611316605,103297.0,0.49635517004366053,0.0825386990909707,0.31264218709159025,0.011626668731908962,0.09683727504186956,10.1,12.26,11.631666666666668,13.0,1663.1315527072425
Tiruchirappalli,2015,58571.0,244213.0,4.169520752590873,9456.0,20614.0,2.1799915397631136,27986.0,33043.0,1.1806974916029442,894.0,946.0,1.058165548098434,12686.0,87603.0,6.9054863629197545,109593.0,0.534441068316407,0.08628288303085051,0.2553630250107215,0.008157455311926857,0.11575556833009408,11.27,12.44,11.19818181818182,13.1,1743.3093354502569
Tiruchirappalli,2016,27068.0,76591.0,2.8295773607211467,7415.0,9308.0,1.2552933243425488,21914.0,15628.0,0.7131514100574975,891.0,918.0,1.0303030303030305,11011.0,35490.0,3.2231404958677685,68299.0,0.3963161978945519,0.10856674329053134,0.3208538924435204,0.013045578998228379,0.161217587373168,6.92,9.07,9.1,10.98,1522.6342991844683
Tiruchirappalli,2017,46623.0,238334.0,5.11194045857195,10382.0,29188.0,2.811404353689077,33992.0,66003.0,1.9417215815486,517.0,1300.0,2.514506769825919,12269.0,124835.0,10.174830874561904,103783.0,0.4492354239133577,0.10003565131090834,0.3275295568638409,0.004981548037732576,0.11821781987416051,10.79,12.97,11.707272727272727,13.59,1596.2489039630768
Tiruchirappalli,2018,44261.0,233713.0,5.280337091344524,6583.0,19909.0,3.0243050281026886,36097.0,62208.0,1.7233565116214644,314.0,601.0,1.914012738853503,15628.0,113588.0,7.2682364985922705,102883.0,0.43020712848575565,0.06398530369448792,0.35085485454351056,0.003052010536240195,0.15190070274000564,8.56,10.25,10.21,11.41,1568.6031705918374
Tiruchirappalli,2019,49623.0,210142.0,4.234770167059629,8035.0,18538.0,2.307156191661481,40827.0,65540.0,1.6053102113797242,254.0,699.0,2.751968503937008,11561.0,106126.0,9.179655739122913,110300.0,0.4498912058023572,0.0728467815049864,0.3701450589301904,0.002302810516772439,0.10481414324569356,9.87,10.75,10.247272727272728,12.22,1583.374433363554
Tiruchirappalli,2020,54276.0,199733.0,3.679950622743017,9205.0,23793.0,2.584790874524715,34559.0,46977.0,1.3593275268381608,157.0,380.0,2.4203821656050954,18654.0,98212.0,5.264929773775061,116851.0,0.4644889645788226,0.07877553465524471,0.29575271071706705,0.0013435914112844562,0.1596391986375812,8.0,10.62,8.962916666666667,10.62,1639.1293185338593
Tiruchirappalli,2021,65100.0,239198.0,3.67431643625192,8366.0,14450.0,1.7272292612957207,31386.0,28710.0,0.9147390556298988,53.0,130.0,2.452830188679245,18339.0,153672.0,8.379519057745787,123244.0,0.5282204407516796,0.06788160072701308,0.2546655415273766,0.0004300412190451462,0.1488023757748856,6.24,8.19,6.973636363636363,8.19,1745.4334490928566
Tiruchirappalli,2022,68229.0,254475.0,3.729719034428176,7068.0,13512.0,1.9117147707979627,28416.0,31020.0,1.0916385135135136,41.0,100.0,2.4390243902439024,18456.0,152286.0,8.251300390117034,122210.0,0.5582931020374765,0.05783487439653056,0.23251779723426888,0.00033548809426397184,0.15101873823746012,3.5,5.18,4.296363636363636,5.26,1797.6867686768678
Tirunelveli,2011,86725.0,459399.0,5.297192274430672,1090.0,3297.0,3.024770642201835,2295.0,2610.0,1.1372549019607845,105.0,296.0,2.8190476190476192,9216.0,65778.0,7.137369791666667,99431.0,0.8722128913517917,0.01096237591897899,0.023081332783538334,0.0010560086894429303,0.09268739125624804,5.01,6.63,6.385,8.55,2319.29881023021
Tirunelveli,2012,45401.0,182667.0,4.0234135811986524,1233.0,3223.0,2.6139497161394973,0.0,,,0.0,,,11218.0,35592.0,3.172758067391692,57852.0,0.7847784000553135,0.02131300560049782,0.0,0.0,0.1939085943441886,3.41,5.21,5.634166666666666,8.24,2215.949318951808
