District,Date,H_0,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,H_12,H_13,H_14,H_15,H_16,H_17,H_18,H_19,H_20,H_21,H_22,H_23,H_24,H_25,H_26,H_27,H_28,H_29,H_30,H_31
Vellore,2015-11-01,0.2025895,-0.07602436,-0.22520356,0.14044182,-0.082995094,-0.11715901,0.07397379,0.049935292,-0.020908473,-0.14921068,-0.1303468,-0.070480704,-0.12412808,0.07593425,-0.08013805,0.04148177,-0.0763264,0.056797396,-0.21492462,0.16752256,0.1326308,0.07863327,-0.06381126,-0.059549775,0.1602052,-0.17413118,0.007555949,-0.06633931,0.047541834,-0.08076,0.06228177,0.07872055
Vellore,2016-01-01,0.19881345,-0.07558977,-0.21194987,0.13233192,-0.079102665,-0.11175934,0.07163043,0.04619046,-0.02189136,-0.14485508,-0.12698847,-0.06769678,-0.12028075,0.074050665,-0.08275978,0.040750735,-0.06912293,0.053871952,-0.21126834,0.16310683,0.1286562,0.08030853,-0.06505279,-0.05917589,0.15331729,-0.17266606,0.006539385,-0.06962056,0.046245262,-0.07924978,0.0625098,0.07607127
Vellore,2016-02-01,0.19173332,-0.074870825,-0.19647206,0.1236378,-0.07431904,-0.10628895,0.06775585,0.041147344,-0.02293368,-0.1394389,-0.122502804,-0.063694686,-0.11363823,0.07091829,-0.08343206,0.039121356,-0.060345225,0.050513584,-0.20355327,0.15611807,0.12312312,0.08069901,-0.06513106,-0.057210907,0.14466436,-0.1685551,0.0052324804,-0.07283486,0.044084344,-0.076400526,0.061760895,0.07216583
Vellore,2016-03-01,0.18258484,-0.073508225,-0.18108426,0.11579629,-0.06948071,-0.10117543,0.063288115,0.035937127,-0.02357904,-0.13311274,-0.11732789,-0.059169903,-0.10589132,0.06706148,-0.08139795,0.0372921,-0.052284494,0.04726961,-0.19393298,0.1477051,0.11706831,0.07969197,-0.06403441,-0.05417982,0.13556406,-0.1624506,0.004209125,-0.074683525,0.04171496,-0.0727404,0.06014187,0.06797144
Vellore,2016-04-01,0.17261948,-0.07149797,-0.1676776,0.10959946,-0.06520732,-0.09656435,0.058925077,0.031545874,-0.023571234,-0.12647074,-0.11198188,-0.054928314,-0.09811067,0.063097686,-0.07700554,0.035610013,-0.046253312,0.04453734,-0.18370457,0.13910568,0.111237705,0.07741891,-0.061963804,-0.05063763,0.12702076,-0.15509434,0.0036007545,-0.07458134,0.039552238,-0.06882333,0.057838954,0.06411423
Vellore,2016-05-01,0.16301377,-0.06894765,-0.15755956,0.10536742,-0.061929733,-0.092540555,0.05524253,0.028656967,-0.022833558,-0.12018321,-0.106917836,-0.051608533,-0.09117929,0.05955399,-0.07107785,0.034263935,-0.04284024,0.042565037,-0.17404799,0.13139063,0.106222615,0.07424014,-0.059282374,-0.0471816,0.11981215,-0.1473189,0.003374071,-0.07250675,0.03787168,-0.065169595,0.055139083,0.061031938
Vellore,2016-06-01,0.158349,-0.066778935,-0.1604687,0.10852259,-0.062548675,-0.092971325,0.054366354,0.02967681,-0.021008782,-0.11827962,-0.105268985,-0.05161015,-0.08901395,0.0582677,-0.063591324,0.033892848,-0.046535958,0.043406226,-0.16977805,0.12882596,0.105674095,0.07001254,-0.0560334,-0.04485563,0.11951151,-0.14204441,0.0040961644,-0.06728272,0.037756413,-0.06351976,0.052564584,0.061032806
Vellore,2016-07-01,0.15523192,-0.06450758,-0.1611668,0.10938891,-0.06272617,-0.091269515,0.054112967,0.031372473,-0.019234395,-0.11583865,-0.10330033,-0.052069746,-0.08776028,0.057532344,-0.058789447,0.03410919,-0.049473073,0.043801896,-0.16739398,0.12726162,0.10502916,0.06751208,-0.05425339,-0.043913376,0.11845675,-0.13831569,0.0046174414,-0.06292448,0.038015936,-0.062560566,0.05085622,0.061167236
Vellore,2016-08-01,0.15248609,-0.06232939,-0.16091052,0.108820975,-0.062675506,-0.08871134,0.05399808,0.033389255,-0.017643586,-0.11376494,-0.10126113,-0.052803267,-0.086310305,0.05710727,-0.056055233,0.034082383,-0.051348064,0.043879557,-0.16471973,0.12611952,0.10407136,0.065756485,-0.053057656,-0.043658685,0.1169659,-0.13509789,0.004590434,-0.059472322,0.038160272,-0.061891727,0.04942,0.06098647
Vellore,2016-09-01,0.14952752,-0.06006035,-0.15946905,0.106956206,-0.062274113,-0.08559384,0.053835664,0.035324257,-0.016247366,-0.11171004,-0.09898532,-0.053419907,-0.08448836,0.05667109,-0.054508127,0.033729523,-0.05216842,0.043579172,-0.16141756,0.12475854,0.10270404,0.06442466,-0.05211156,-0.043758575,0.1148069,-0.13195938,0.0041625206,-0.056767035,0.0381092,-0.061216343,0.048031915,0.060433988
Vellore,2016-10-01,0.14771742,-0.05842058,-0.15878832,0.10541725,-0.062083714,-0.083444625,0.053930953,0.036950015,-0.0153148025,-0.110643804,-0.09755784,-0.054025143,-0.08335763,0.056539807,-0.054014627,0.033331454,-0.05266304,0.04335307,-0.15912248,0.12405002,0.10187015,0.06369146,-0.051535387,-0.044150453,0.11341923,-0.13004918,0.0036924854,-0.05509339,0.038075592,-0.0608799,0.04708225,0.06005703
Vellore,2016-11-01,0.14665703,-0.05701007,-0.15957594,0.10470097,-0.0622922,-0.08219955,0.054316476,0.038697913,-0.014504415,-0.11033608,-0.09677937,-0.054802056,-0.08289945,0.056639504,-0.05355409,0.032964494,-0.053682324,0.043398723,-0.1575811,0.123887986,0.10165226,0.06302292,-0.050947443,-0.044672366,0.112919025,-0.1287988,0.0033131316,-0.05352121,0.038175292,-0.06078083,0.046258625,0.060023468
Vellore,2017-01-01,0.14814128,-0.05671308,-0.16326779,0.105948515,-0.0633879,-0.08295209,0.055397034,0.04043346,-0.014148477,-0.11180547,-0.09770923,-0.055987444,-0.08426612,0.05745496,-0.05390661,0.0330031,-0.05558933,0.044067297,-0.15885448,0.12550789,0.10294773,0.063043654,-0.050893202,-0.045548648,0.11466683,-0.12974869,0.0032604376,-0.052740477,0.038643245,-0.061484843,0.04621095,0.060849555
Vellore,2017-02-01,0.15717247,-0.060689777,-0.17152044,0.11116536,-0.06604659,-0.08890523,0.057867534,0.040361438,-0.01595419,-0.11775206,-0.10339065,-0.057403166,-0.09024286,0.060200844,-0.05865166,0.034338236,-0.057322223,0.045692727,-0.16852108,0.13181646,0.107623294,0.06628137,-0.05337598,-0.047435787,0.121633925,-0.13782325,0.0040177596,-0.056512047,0.039745443,-0.06440065,0.049231682,0.06345307
Vellore,2017-03-01,0.16424687,-0.06368412,-0.17897388,0.115842305,-0.0683788,-0.093846746,0.059919227,0.04064863,-0.017202972,-0.122575745,-0.10789258,-0.05875776,-0.095182896,0.06240895,-0.061884448,0.035443354,-0.059345137,0.047220085,-0.1760546,0.13693033,0.11144781,0.0684505,-0.055107065,-0.04886342,0.12749851,-0.14390345,0.004694165,-0.058926318,0.04073048,-0.066726245,0.051491298,0.06565414
Vellore,2017-04-01,0.1709822,-0.066302456,-0.1873815,0.12105951,-0.07096423,-0.09880173,0.062069748,0.04150971,-0.01809185,-0.12733553,-0.11220726,-0.060430326,-0.1001776,0.06459966,-0.064298384,0.036574777,-0.062233523,0.04900453,-0.18322025,0.14207265,0.115338266,0.070053324,-0.056474376,-0.050203793,0.13361232,-0.14935021,0.0054364633,-0.06043294,0.041833084,-0.069016814,0.053443387,0.067991994
Vellore,2017-05-01,0.17757183,-0.068579234,-0.1963922,0.12648411,-0.073741436,-0.1035486,0.06438166,0.042969108,-0.01866044,-0.13202026,-0.11633258,-0.062436163,-0.10526395,0.066843055,-0.06633631,0.037753716,-0.06578564,0.05095378,-0.19018611,0.14735703,0.11927879,0.071353234,-0.057665933,-0.05162401,0.13985914,-0.15439723,0.0061900206,-0.061257556,0.043059014,-0.0713507,0.055188015,0.07044654
Vellore,2017-06-01,0.18412142,-0.070569865,-0.20602618,0.13203573,-0.076727085,-0.10809756,0.06689877,0.04506893,-0.01894387,-0.13675883,-0.12033698,-0.06480574,-0.110455014,0.06919476,-0.06825484,0.03893897,-0.069909975,0.05304951,-0.19697067,0.15288137,0.12329504,0.07245713,-0.058744684,-0.053204387,0.14627054,-0.15916531,0.0068966923,-0.06155449,0.044392657,-0.07378144,0.056761645,0.07301091
Vellore,2017-07-01,0.18513349,-0.06929184,-0.21161363,0.13421652,-0.078464285,-0.10807241,0.068378165,0.048795976,-0.017519128,-0.13796315,-0.12067982,-0.067060836,-0.11196534,0.07012439,-0.06722351,0.039198205,-0.07407211,0.054299988,-0.19779992,0.15509729,0.12479311,0.07146379,-0.058162853,-0.05420368,0.14853723,-0.15884435,0.006891835,-0.058568783,0.045225717,-0.07467829,0.056048904,0.074271485
Vellore,2017-08-01,0.19236827,-0.07134119,-0.2207927,0.13882749,-0.081403755,-0.11218999,0.07124521,0.051208664,-0.017947908,-0.14306904,-0.12477819,-0.06961134,-0.11749658,0.072780184,-0.07073532,0.04031006,-0.077768296,0.056220576,-0.20494178,0.16112739,0.12886064,0.07329043,-0.059754334,-0.056406442,0.15481132,-0.16433513,0.007347054,-0.059544303,0.046604924,-0.07744601,0.057925217,0.07680813
Vellore,2017-09-01,0.19874725,-0.0734766,-0.22631629,0.14126897,-0.083278686,-0.11520806,0.07349899,0.05229031,-0.018856598,-0.14714251,-0.12816894,-0.07121988,-0.122061424,0.074998476,-0.075217,0.041210394,-0.07928936,0.05729733,-0.2112101,0.16593249,0.13185818,0.07571659,-0.06172107,-0.058493853,0.15922596,-0.16968766,0.007598306,-0.06175227,0.047588516,-0.079770304,0.06003333,0.0785862
Vellore,2017-10-01,0.20263423,-0.07531656,-0.22604829,0.14045247,-0.08335951,-0.11620105,0.07441488,0.051371153,-0.020208769,-0.14908437,-0.12996367,-0.07128922,-0.124365926,0.07613839,-0.07993411,0.041600853,-0.07759083,0.05707277,-0.21497536,0.16812095,0.13285114,0.07836253,-0.063744314,-0.059949037,0.16036935,-0.17371109,0.007482582,-0.065135404,0.04782563,-0.08103069,0.06197146,0.079002984
Vellore,2017-11-01,0.2025525,-0.07632167,-0.21952443,0.13632412,-0.08142021,-0.11472112,0.07350546,0.04851275,-0.021661183,-0.14818558,-0.12947363,-0.06963701,-0.12340829,0.0756826,-0.0834742,0.04124767,-0.07275778,0.05550621,-0.21472816,0.16675311,0.13133344,0.080431834,-0.06521612,-0.060216278,0.15762496,-0.17502035,0.0069302963,-0.06888127,0.04713328,-0.08074018,0.063102506,0.07775644
Vellore,2018-01-01,0.19830197,-0.0762423,-0.20826367,0.12997504,-0.07791817,-0.11123036,0.070878476,0.044359002,-0.022850338,-0.14462698,-0.12675859,-0.066566445,-0.11923323,0.073631845,-0.08475708,0.040189598,-0.06596069,0.052992035,-0.21024574,0.16201046,0.1276044,0.08130542,-0.06567244,-0.05906895,0.15162964,-0.17309712,0.0060770484,-0.07203803,0.045627493,-0.07888158,0.063055106,0.07507084
Vellore,2018-02-01,0.19145417,-0.075301826,-0.19616243,0.123747244,-0.07408015,-0.1073111,0.067413345,0.040070485,-0.023523046,-0.13976958,-0.12291976,-0.06296541,-0.113321364,0.0707045,-0.08342308,0.03878709,-0.059436526,0.050389476,-0.2031356,0.15549605,0.122981414,0.080742285,-0.064952716,-0.05680193,0.14453635,-0.1687622,0.005290215,-0.07375541,0.043784373,-0.07606153,0.061940145,0.07184022
Vellore,2018-03-01,0.18479028,-0.07431672,-0.18650292,0.119490184,-0.070957415,-0.10454638,0.06419141,0.036295768,-0.023885068,-0.13527554,-0.11950257,-0.059685025,-0.1079628,0.06790712,-0.08054555,0.037647136,-0.054648843,0.04839382,-0.19645411,0.14938489,0.118984535,0.07940797,-0.06366806,-0.054199073,0.13864964,-0.16415255,0.0049323253,-0.074311644,0.042193666,-0.07327772,0.060580987,0.06911135
Vellore,2018-04-01,0.1778477,-0.07271454,-0.17862897,0.11638492,-0.06840204,-0.10176424,0.06128515,0.033645645,-0.023561684,-0.13060667,-0.11591811,-0.056995116,-0.10279213,0.06522017,-0.07620126,0.036711376,-0.05169098,0.046856817,-0.18967624,0.14356475,0.11530605,0.07724289,-0.061821442,-0.051510144,0.13332315,-0.15874477,0.0048121437,-0.0731814,0.040886793,-0.07052446,0.058729135,0.06679248
Vellore,2018-05-01,0.1711925,-0.07053759,-0.17318924,0.11443619,-0.06662308,-0.09898419,0.05899889,0.03251747,-0.022534996,-0.1262212,-0.1123994,-0.055243872,-0.09818608,0.062926374,-0.07102569,0.03597128,-0.050708197,0.045872707,-0.18322524,0.13858657,0.11221819,0.0744789,-0.059606817,-0.049107492,0.12890987,-0.15296221,0.0048221303,-0.07048526,0.039957274,-0.06807107,0.0565185,0.065047026
Vellore,2018-06-01,0.16548891,-0.06811923,-0.16973758,0.11314838,-0.06549592,-0.096203536,0.05743769,0.03266527,-0.021118456,-0.12243149,-0.1092034,-0.054396223,-0.094504856,0.0611879,-0.06612119,0.035453077,-0.05104991,0.045307536,-0.17772602,0.13476293,0.109800115,0.0717306,-0.057493575,-0.047330946,0.12544261,-0.14759444,0.004853203,-0.067067534,0.03940654,-0.06613323,0.054348007,0.063864194
Vellore,2018-07-01,0.16087684,-0.06553426,-0.16848253,0.112513974,-0.06506024,-0.093608685,0.056632202,0.034074444,-0.01940227,-0.11951265,-0.10648508,-0.05447279,-0.09180944,0.060053352,-0.061736856,0.035064794,-0.052595694,0.04517001,-0.1731896,0.13218035,0.10814296,0.06907955,-0.05550903,-0.046253394,0.12305363,-0.14283393,0.0048325374,-0.06313937,0.039202727,-0.06475155,0.052252386,0.063234664
Vellore,2018-08-01,0.15785259,-0.063150145,-0.1691489,0.11240987,-0.06523109,-0.09148695,0.05657301,0.036335547,-0.017699352,-0.11772422,-0.10454477,-0.055297144,-0.09034679,0.05957605,-0.05847131,0.034840062,-0.05488249,0.045387886,-0.1701349,0.13098344,0.10735806,0.06693639,-0.053945303,-0.045949634,0.121867776,-0.13931942,0.0047575817,-0.05938215,0.03932202,-0.06403199,0.05052933,0.063145556
Vellore,2018-09-01,0.15664272,-0.06130274,-0.17135634,0.11277131,-0.06589391,-0.090107225,0.05714543,0.03897475,-0.016277982,-0.117195845,-0.10357956,-0.056619007,-0.0901246,0.059723288,-0.056661822,0.034770317,-0.057450946,0.04587579,-0.16878243,0.1311426,0.10744708,0.06555929,-0.052974064,-0.046333443,0.12189471,-0.13742307,0.004635672,-0.05635395,0.039689083,-0.063983254,0.0493716,0.06351549
Vellore,2018-10-01,0.15798503,-0.06074265,-0.17470217,0.11373958,-0.06695988,-0.090102546,0.058265142,0.04116207,-0.015622438,-0.11826604,-0.10409976,-0.05807441,-0.091395184,0.06055839,-0.057009276,0.034956474,-0.05960882,0.046548165,-0.16997513,0.13286555,0.108567365,0.06550868,-0.05300118,-0.047315832,0.12339148,-0.13802914,0.0045649065,-0.055104587,0.040232785,-0.06473053,0.04925004,0.06433087
Vellore,2018-11-01,0.1618006,-0.061687063,-0.17916662,0.11563509,-0.068410106,-0.09183528,0.059794057,0.042531565,-0.015840884,-0.120922,-0.10620564,-0.059459742,-0.0940752,0.061998,-0.059242822,0.03541473,-0.061241996,0.047408648,-0.17371242,0.13601175,0.110690355,0.06670119,-0.053950373,-0.048661936,0.12642764,-0.14109157,0.0046418034,-0.05577517,0.040891264,-0.066189036,0.05019731,0.06557561
Vellore,2019-01-01,0.16695422,-0.06366483,-0.18380497,0.11800106,-0.069928944,-0.09469666,0.061405394,0.043010496,-0.016720252,-0.12436262,-0.109218165,-0.060555343,-0.09749621,0.063687146,-0.06254544,0.03605705,-0.062233757,0.048280243,-0.178903,0.1397662,0.11325383,0.06865753,-0.05546435,-0.050082985,0.13019915,-0.14559156,0.0048581534,-0.05782158,0.041553967,-0.06796937,0.05185326,0.06698729
Vellore,2019-02-01,0.17324325,-0.06625351,-0.19081073,0.12211852,-0.07210244,-0.09914966,0.063351534,0.04352391,-0.017775286,-0.12887897,-0.11321594,-0.061914887,-0.1019311,0.06571903,-0.06563634,0.036907304,-0.06410895,0.049677152,-0.1853293,0.14441751,0.11666833,0.07054172,-0.056954317,-0.051468518,0.13551302,-0.15088722,0.005349375,-0.05994044,0.0424219,-0.070097506,0.053785563,0.06892944
Vellore,2019-03-01,0.17926332,-0.06850204,-0.19850317,0.12668337,-0.07446567,-0.10358472,0.065382674,0.044477507,-0.018521419,-0.1332372,-0.11703804,-0.06349474,-0.106473476,0.067715704,-0.06793883,0.0378501,-0.06676376,0.051275223,-0.19157335,0.1490582,0.120159455,0.07197423,-0.05814992,-0.05277728,0.14100257,-0.15568998,0.0059568626,-0.06125402,0.043423608,-0.07218139,0.05547318,0.07102688
Vellore,2019-04-01,0.18531156,-0.07045438,-0.20751913,0.13192844,-0.07722283,-0.10811622,0.067661285,0.0462036,-0.01889634,-0.13776681,-0.120856844,-0.06554803,-0.111290164,0.06983888,-0.069666974,0.038877066,-0.07047031,0.053202774,-0.19778128,0.15406622,0.12391813,0.07298802,-0.059091076,-0.054146323,0.14701381,-0.16015652,0.0066177305,-0.061706353,0.044614762,-0.07439112,0.056927122,0.07339113
Vellore,2019-05-01,0.19183926,-0.072402075,-0.21710521,0.13734739,-0.08020058,-0.11266562,0.07021704,0.04835504,-0.019178106,-0.14254026,-0.124803565,-0.06791048,-0.116539195,0.07218265,-0.07170391,0.040036783,-0.074599504,0.055277653,-0.20443048,0.15957741,0.12790598,0.07411772,-0.060173865,-0.055775285,0.15338717,-0.16488746,0.0072906157,-0.06202756,0.04596449,-0.07684282,0.058487933,0.07594967
Vellore,2019-06-01,0.19849637,-0.07425687,-0.22699605,0.14272793,-0.08329875,-0.117091306,0.07294324,0.0509088,-0.019352589,-0.14746217,-0.12873453,-0.07051262,-0.12192199,0.07465386,-0.07400306,0.04119038,-0.07896696,0.057423458,-0.21104074,0.16535653,0.13194077,0.07526698,-0.06129912,-0.05759375,0.1598758,-0.16961257,0.007887055,-0.062218085,0.047381595,-0.07943321,0.060037833,0.07856538
Vellore,2019-07-01,0.20582892,-0.07637376,-0.23741657,0.14828384,-0.08658749,-0.12188329,0.07593299,0.053596046,-0.019660793,-0.15288378,-0.13301584,-0.07328785,-0.12781626,0.07738266,-0.076978974,0.042409003,-0.0834189,0.059670918,-0.21819033,0.1716701,0.13623293,0.07670844,-0.06266303,-0.05968043,0.16681448,-0.17489102,0.008467668,-0.062750466,0.048895184,-0.08230174,0.061843425,0.08133864
Vellore,2019-08-01,0.21243675,-0.078242995,-0.24561413,0.15233374,-0.08925589,-0.12564278,0.0786388,0.055853862,-0.020069875,-0.15753417,-0.1366598,-0.07563494,-0.13305546,0.07985117,-0.08044604,0.04346583,-0.086797886,0.06141865,-0.22459067,0.17721605,0.13982749,0.078404665,-0.064171955,-0.061795708,0.17245777,-0.17982869,0.008885895,-0.06369004,0.050207015,-0.08488589,0.06365194,0.08365376
Vellore,2019-09-01,0.2173825,-0.079770505,-0.2495019,0.15372755,-0.0906295,-0.12763554,0.08052285,0.05685474,-0.020759739,-0.16062665,-0.13912757,-0.07695352,-0.13673577,0.081641614,-0.08438506,0.044147275,-0.087877706,0.06217792,-0.2293493,0.18097594,0.1420162,0.08041679,-0.065813564,-0.06365144,0.17559898,-0.18396449,0.009016872,-0.065473266,0.051012494,-0.0867529,0.06538536,0.08500046
Vellore,2019-10-01,0.22035752,-0.08100129,-0.24985868,0.15316156,-0.0908367,-0.12839551,0.0814203,0.05654334,-0.021690428,-0.16231905,-0.14052732,-0.0772256,-0.13866529,0.082622565,-0.088048205,0.044359468,-0.08691492,0.06211454,-0.2320758,0.1827986,0.14286356,0.08232581,-0.06726076,-0.06492027,0.17657906,-0.18693945,0.008884124,-0.06783359,0.05125366,-0.08778441,0.066819035,0.08539828
Vellore,2019-11-01,0.2210428,-0.081900835,-0.24571353,0.15027067,-0.08959174,-0.12764996,0.081089504,0.054497644,-0.022916498,-0.16212893,-0.14058667,-0.076154865,-0.13863124,0.08257033,-0.09120016,0.0441681,-0.0835008,0.06105507,-0.23270497,0.18225822,0.14212231,0.08415403,-0.068545595,-0.06544136,0.17496239,-0.18859543,0.008544436,-0.07086906,0.050872996,-0.08779996,0.06795889,0.084710464
Vellore,2020-01-01,0.21889833,-0.082268625,-0.23747596,0.14547494,-0.08698997,-0.12542467,0.07936744,0.05098111,-0.024201067,-0.15993008,-0.13913031,-0.07381871,-0.13625337,0.08133066,-0.0930393,0.04351165,-0.07806198,0.059141017,-0.2305925,0.17915873,0.13971232,0.08541447,-0.06931507,-0.06492053,0.17081265,-0.18829975,0.007999969,-0.07399092,0.049837254,-0.0866457,0.06846011,0.082894556
Vellore,2020-02-01,0.21540676,-0.08241625,-0.2294705,0.14146022,-0.08435746,-0.123650245,0.0770719,0.04718342,-0.025293585,-0.15729028,-0.13733971,-0.07113406,-0.13293685,0.07959018,-0.09303403,0.042689405,-0.07291314,0.05733746,-0.22710785,0.1751131,0.13698134,0.08569997,-0.06929134,-0.063524894,0.1665227,-0.18672092,0.00758669,-0.0763201,0.04858645,-0.08491066,0.0683479,0.08083431
Vellore,2020-03-01,0.20989107,-0.08149382,-0.22137764,0.13779497,-0.081710786,-0.121104255,0.07435245,0.04402875,-0.02555855,-0.15343273,-0.13449775,-0.0684298,-0.12832172,0.077267565,-0.09053937,0.041730616,-0.06883618,0.055615757,-0.22175825,0.1699666,0.13372731,0.08464979,-0.068242475,-0.061387986,0.16154194,-0.18301381,0.007269169,-0.07670351,0.047237776,-0.08254018,0.06714978,0.078557655
Vellore,2020-04-01,0.20448436,-0.08023262,-0.2154688,0.13556975,-0.07976543,-0.11897341,0.072002925,0.04192809,-0.025266262,-0.14979768,-0.13179152,-0.06634577,-0.1240805,0.07515382,-0.08686545,0.040978942,-0.06654962,0.054430783,-0.21659723,0.16539182,0.13099128,0.08291522,-0.0667353,-0.05919329,0.15750703,-0.17886388,0.007175356,-0.07571137,0.046173427,-0.08032707,0.065578416,0.07675572
Vellore,2020-05-01,0.19912976,-0.07845232,-0.21099262,0.13400331,-0.07832641,-0.11656087,0.070077054,0.041033804,-0.02437614,-0.14617245,-0.12896119,-0.06494161,-0.12011902,0.07326846,-0.08255336,0.040382188,-0.06570005,0.05360153,-0.21154504,0.16137083,0.12857662,0.080743,-0.06497457,-0.057209358,0.15395789,-0.17428666,0.007149053,-0.07349958,0.0453814,-0.07832315,0.06368946,0.075330704
Vellore,2020-06-01,0.19503476,-0.07670987,-0.20897278,0.13352968,-0.077679455,-0.11466389,0.06891231,0.04129345,-0.023220573,-0.14349467,-0.1267547,-0.064425424,-0.117301255,0.07200116,-0.07859762,0.040029943,-0.06625455,0.053308256,-0.20769611,0.15872669,0.12701987,0.07862732,-0.06334587,-0.055791095,0.15174796,-0.17038308,0.0071966555,-0.07078286,0.044980332,-0.07692697,0.061961405,0.074550875
Vellore,2020-07-01,0.19213237,-0.074947886,-0.20916729,0.13387808,-0.077741176,-0.113140784,0.068488695,0.042698763,-0.021828748,-0.1417461,-0.12511334,-0.064762965,-0.1155556,0.07132185,-0.07516337,0.039849523,-0.068023145,0.05347661,-0.2049427,0.15738006,0.12625884,0.076641634,-0.06188301,-0.05500077,0.15072556,-0.16716786,0.0072446167,-0.06768,0.044931207,-0.07612121,0.06038409,0.07434988
Vellore,2020-08-01,0.18975854,-0.073065735,-0.20924443,0.13359267,-0.07782013,-0.11110523,0.068397574,0.044576444,-0.020421889,-0.14019133,-0.12348963,-0.06540617,-0.11419877,0.07090621,-0.07272624,0.039689623,-0.069735065,0.053584695,-0.20262608,0.1565061,0.12560439,0.075102635,-0.060778406,-0.05477093,0.1496521,-0.16444603,0.007132324,-0.0647976,0.04499416,-0.075599484,0.059008464,0.07423403
Vellore,2020-09-01,0.18949628,-0.07199227,-0.21175647,0.13444659,-0.07861666,-0.110504895,0.069023095,0.04678315,-0.019391475,-0.14034064,-0.123191096,-0.06660916,-0.11438314,0.0712184,-0.07168167,0.039696876,-0.0719904,0.054158647,-0.20220004,0.15724838,0.1260481,0.07422898,-0.06020018,-0.055149682,0.15033045,-0.16349268,0.007051743,-0.06270959,0.045342084,-0.075846925,0.05828589,0.074713334
Vellore,2020-10-01,0.19152215,-0.072030164,-0.21533436,0.1358621,-0.07977447,-0.11121915,0.070200294,0.048554655,-0.019056847,-0.14186993,-0.12418912,-0.067918345,-0.11610353,0.07216207,-0.072507486,0.039992504,-0.07396359,0.054910913,-0.20410265,0.1593528,0.12739603,0.07449153,-0.060489103,-0.056100644,0.15231694,-0.164733,0.007090024,-0.06214087,0.045903765,-0.07679538,0.05853828,0.0756377
Vellore,2020-11-01,0.19423349,-0.072589144,-0.21857828,0.13708888,-0.08083602,-0.11233058,0.07141011,0.049778115,-0.019148642,-0.14378467,-0.12559715,-0.06901841,-0.11815796,0.07323776,-0.07426258,0.040314987,-0.07528699,0.05554783,-0.20663626,0.1616902,0.12885912,0.075312905,-0.061172303,-0.05719194,0.15444414,-0.16680898,0.0071142097,-0.06251068,0.046430517,-0.07790537,0.059215467,0.07654755
Vellore,2020-12-01,0.19663835,-0.07367221,-0.21794114,0.1362085,-0.08076434,-0.1126696,0.07196865,0.049176075,-0.020008285,-0.14485063,-0.1266015,-0.06901112,-0.119551614,0.07392125,-0.07740583,0.040559165,-0.07402905,0.055301134,-0.20900096,0.16298471,0.12939394,0.07710401,-0.0625369,-0.05818186,0.15492578,-0.16937312,0.006999333,-0.06472647,0.046571355,-0.07868856,0.060450282,0.07675232
Vellore,2021-01-01,0.19792514,-0.075011395,-0.2150361,0.13440739,-0.079910435,-0.11283947,0.07171976,0.04719721,-0.021299072,-0.14524719,-0.12718104,-0.068097435,-0.11987194,0.07403722,-0.080433235,0.040524784,-0.07110759,0.054547735,-0.21015508,0.16300543,0.12906456,0.0788849,-0.06382815,-0.058580093,0.15425164,-0.17139842,0.0067719454,-0.06779522,0.046276204,-0.07891275,0.061674047,0.07630282
Vellore,2021-02-01,0.19609812,-0.07533712,-0.20903803,0.13112903,-0.07803942,-0.11142988,0.07033879,0.044593588,-0.022217821,-0.14363112,-0.12605883,-0.06630655,-0.11790673,0.073033944,-0.08153731,0.040007316,-0.06717514,0.053185705,-0.20822468,0.160621,0.1271966,0.07962796,-0.06425853,-0.05799467,0.15126586,-0.17088908,0.0063710087,-0.070019774,0.045459144,-0.07799893,0.061920676,0.074896835
Vellore,2021-03-01,0.19277495,-0.07510612,-0.20284022,0.1281062,-0.07605079,-0.109796986,0.06851489,0.042030506,-0.022760294,-0.14126296,-0.124302484,-0.06429551,-0.11499626,0.07154631,-0.08092352,0.039323047,-0.0636282,0.051838256,-0.20483601,0.15726437,0.124886036,0.07943711,-0.06394306,-0.05675708,0.14775385,-0.1689304,0.0060460116,-0.071207315,0.04448833,-0.076538354,0.061497748,0.0732502
Vellore,2021-04-01,0.18846479,-0.07424233,-0.19709471,0.12553725,-0.07419267,-0.10786944,0.06657957,0.03999992,-0.022781156,-0.13833053,-0.12204636,-0.06241374,-0.11160146,0.069821656,-0.0788071,0.03862401,-0.06101147,0.050648633,-0.2005649,0.1534624,0.122423366,0.07842058,-0.06300793,-0.055166777,0.14407675,-0.16581519,0.005831483,-0.071110755,0.043549526,-0.074788935,0.06048236,0.07162016
Vellore,2021-05-01,0.18445855,-0.07320102,-0.19296552,0.123950996,-0.07283929,-0.10625835,0.06497376,0.038698643,-0.02246687,-0.13566208,-0.11998311,-0.061011173,-0.10865756,0.06831527,-0.0760697,0.038103648,-0.059613362,0.049847733,-0.1966896,0.15019593,0.12040754,0.077043064,-0.06185209,-0.053639375,0.14114504,-0.16261122,0.0057778545,-0.070168845,0.04284554,-0.0732211,0.05931881,0.07037695
