District,Date,Year,Month_Num,GW_Depth_m
Krishnagiri,2021-07-01,2021,7,8.83
Krishnagiri,2021-08-01,2021,8,8.56
Krishnagiri,2021-09-01,2021,9,9.65
Krishnagiri,2021-10-01,2021,10,7.34
Krishnagiri,2021-11-01,2021,11,6.49
Krishnagiri,2022-01-01,2022,1,6.13
Krishnagiri,2022-02-01,2022,2,6.57
Krishnagiri,2022-03-01,2022,3,6.68
Krishnagiri,2022-04-01,2022,4,6.83
Krishnagiri,2022-05-01,2022,5,6.62
Krishnagiri,2022-06-01,2022,6,5.02
Krishnagiri,2022-07-01,2022,7,3.71
Krishnagiri,2022-08-01,2022,8,2.81
Krishnagiri,2022-09-01,2022,9,2.36
Krishnagiri,2022-10-01,2022,10,2.39
Krishnagiri,2022-11-01,2022,11,1.9
Krishnagiri,2023-01-01,2023,1,2.67
Krishnagiri,2023-02-01,2023,2,3.6
Krishnagiri,2023-03-01,2023,3,3.69
Krishnagiri,2023-04-01,2023,4,3.77
Krishnagiri,2023-05-01,2023,5,3.35
Krishnagiri,2023-06-01,2023,6,3.59
Krishnagiri,2023-07-01,2023,7,3.37
Krishnagiri,2023-08-01,2023,8,2.87
Krishnagiri,2023-09-01,2023,9,2.76
Krishnagiri,2023-10-01,2023,10,2.65
Krishnagiri,2023-11-01,2023,11,2.54
Krishnagiri,2024-01-01,2024,1,3.12
Krishnagiri,2024-02-01,2024,2,3.61
Krishnagiri,2024-03-01,2024,3,4.63
Krishnagiri,2024-04-01,2024,4,4.52
Krishnagiri,2024-05-01,2024,5,3.64
Krishnagiri,2024-06-01,2024,6,3.45
Krishnagiri,2024-07-01,2024,7,4.58
Krishnagiri,2024-08-01,2024,8,3.64
Krishnagiri,2024-09-01,2024,9,3.64
Krishnagiri,2024-10-01,2024,10,2.56
Krishnagiri,2024-11-01,2024,11,1.69
Krishnagiri,2025-01-01,2025,1,3.1
Krishnagiri,2025-02-01,2025,2,3.82
Krishnagiri,2025-03-01,2025,3,5.4
Krishnagiri,2025-04-01,2025,4,3.17
Krishnagiri,2025-05-01,2025,5,5.4
Krishnagiri,2025-06-01,2025,6,5.04
Krishnagiri,2025-07-01,2025,7,3.82
Krishnagiri,2025-08-01,2025,8,4.94
Krishnagiri,2025-09-01,2025,9,4.94
Krishnagiri,2025-10-01,2025,10,3.17
Krishnagiri,2025-11-01,2025,11,5.33
Krishnagiri,2025-12-01,2025,12,4.05
Madurai,2011-01-01,2011,1,2.82
Madurai,2011-02-01,2011,2,3.21
Madurai,2011-03-01,2011,3,4.01
Madurai,2011-04-01,2011,4,4.12
Madurai,2011-05-01,2011,5,4.5
Madurai,2011-06-01,2011,6,5.17
Madurai,2011-07-01,2011,7,5.6
Madurai,2011-08-01,2011,8,5.53
Madurai,2011-11-01,2011,11,4.2
Madurai,2011-12-01,2011,12,3.35
Madurai,2012-01-01,2012,1,3.05
Madurai,2012-02-01,2012,2,3.29
Madurai,2012-03-01,2012,3,3.81
Madurai,2012-04-01,2012,4,4.77
Madurai,2012-05-01,2012,5,4.75
Madurai,2012-06-01,2012,6,4.75
Madurai,2012-07-01,2012,7,6.16
Madurai,2012-08-01,2012,8,6.61
Madurai,2012-09-01,2012,9,7.02
Madurai,2012-10-01,2012,10,6.77
Madurai,2012-11-01,2012,11,6.14
Madurai,2012-12-01,2012,12,6.48
Madurai,2013-01-01,2013,1,6.88
Madurai,2013-02-01,2013,2,7.46
Madurai,2013-03-01,2013,3,7.88
Madurai,2013-04-01,2013,4,8.08
Madurai,2013-05-01,2013,5,8.4
Madurai,2013-06-01,2013,6,8.67
Madurai,2013-07-01,2013,7,9.07
Madurai,2013-08-01,2013,8,9.07
Madurai,2013-09-01,2013,9,8.36
Madurai,2013-10-01,2013,10,8.51
Madurai,2013-11-01,2013,11,7.25
Madurai,2013-12-01,2013,12,7.37
Madurai,2014-01-01,2014,1,7.64
Madurai,2014-02-01,2014,2,7.82
Madurai,2014-03-01,2014,3,8.24
Madurai,2014-04-01,2014,4,8.83
Madurai,2014-05-01,2014,5,9.22
Madurai,2014-06-01,2014,6,8.96
Madurai,2014-07-01,2014,7,9.45
Madurai,2014-08-01,2014,8,9.85
Madurai,2014-09-01,2014,9,9.77
Madurai,2014-10-01,2014,10,9.41
Madurai,2014-11-01,2014,11,6.47
Madurai,2014-12-01,2014,12,6.21
Madurai,2015-01-01,2015,1,6.37
Madurai,2015-02-01,2015,2,7.06
Madurai,2015-03-01,2015,3,7.52
Madurai,2015-04-01,2015,4,7.15
Madurai,2015-05-01,2015,5,6.3
Madurai,2015-06-01,2015,6,6.61
Madurai,2015-07-01,2015,7,6.99
Madurai,2015-08-01,2015,8,7.18
Madurai,2015-09-01,2015,9,7.23
Madurai,2015-10-01,2015,10,6.71
Madurai,2015-11-01,2015,11,5.63
Madurai,2016-01-01,2016,1,5.65
Madurai,2016-02-01,2016,2,6.25
Madurai,2016-03-01,2016,3,6.99
Madurai,2016-04-01,2016,4,7.38
Madurai,2016-05-01,2016,5,7.5
Madurai,2016-06-01,2016,6,7.44
Madurai,2016-07-01,2016,7,7.66
Madurai,2016-08-01,2016,8,7.9
Madurai,2016-09-01,2016,9,8.28
Madurai,2016-10-01,2016,10,7.72
Madurai,2016-11-01,2016,11,8.42
Madurai,2017-01-01,2017,1,9.14
Madurai,2017-02-01,2017,2,10.34
Madurai,2017-03-01,2017,3,8.95
Madurai,2017-04-01,2017,4,9.36
Madurai,2017-05-01,2017,5,9.34
Madurai,2017-06-01,2017,6,10.09
Madurai,2017-07-01,2017,7,9.41
Madurai,2017-08-01,2017,8,8.6
Madurai,2017-09-01,2017,9,8.41
Madurai,2017-10-01,2017,10,7.82
Madurai,2017-11-01,2017,11,7.76
Madurai,2018-01-01,2018,1,8.16
Madurai,2018-02-01,2018,2,8.8
Madurai,2018-03-01,2018,3,9.0
Madurai,2018-04-01,2018,4,9.39
Madurai,2018-05-01,2018,5,9.28
Madurai,2018-06-01,2018,6,9.54
Madurai,2018-07-01,2018,7,8.59
Madurai,2018-08-01,2018,8,8.54
Madurai,2018-09-01,2018,9,7.63
Madurai,2018-10-01,2018,10,7.15
Madurai,2018-11-01,2018,11,6.26
Madurai,2019-01-01,2019,1,6.93
Madurai,2019-02-01,2019,2,7.18
Madurai,2019-03-01,2019,3,8.08
Madurai,2019-04-01,2019,4,8.48
Madurai,2019-05-01,2019,5,8.55
Madurai,2019-06-01,2019,6,8.97
Madurai,2019-07-01,2019,7,9.1
Madurai,2019-08-01,2019,8,9.1
Madurai,2019-09-01,2019,9,8.69
Madurai,2019-10-01,2019,10,7.19
Madurai,2019-11-01,2019,11,6.07
Madurai,2020-01-01,2020,1,6.59
Madurai,2020-02-01,2020,2,7.1
Madurai,2020-03-01,2020,3,7.88
Madurai,2020-04-01,2020,4,9.56
Madurai,2020-05-01,2020,5,8.46
Madurai,2020-06-01,2020,6,8.73
Madurai,2020-07-01,2020,7,8.34
Madurai,2020-08-01,2020,8,8.25
Madurai,2020-09-01,2020,9,8.12
Madurai,2020-10-01,2020,10,7.17
Madurai,2020-11-01,2020,11,5.04
Madurai,2020-12-01,2020,12,4.734999999999999
Madurai,2021-01-01,2021,1,4.43
Madurai,2021-02-01,2021,2,4.8
Madurai,2021-03-01,2021,3,5.75
Madurai,2021-04-01,2021,4,5.83
Madurai,2021-05-01,2021,5,6.29
Madurai,2021-06-01,2021,6,6.24
Madurai,2021-07-01,2021,7,5.88
Madurai,2021-08-01,2021,8,5.67
Madurai,2021-09-01,2021,9,5.21
Madurai,2021-10-01,2021,10,4.78
Madurai,2021-11-01,2021,11,3.91
Madurai,2022-01-01,2022,1,4.08
Madurai,2022-02-01,2022,2,4.7
Madurai,2022-03-01,2022,3,5.28
Madurai,2022-04-01,2022,4,5.33
Madurai,2022-05-01,2022,5,5.79
Madurai,2022-06-01,2022,6,5.91
Madurai,2022-07-01,2022,7,5.04
Madurai,2022-08-01,2022,8,4.49
Madurai,2022-09-01,2022,9,5.15
Madurai,2022-10-01,2022,10,4.01
Madurai,2022-11-01,2022,11,2.9
Madurai,2023-01-01,2023,1,3.84
Madurai,2023-02-01,2023,2,4.78
Madurai,2023-03-01,2023,3,5.36
Madurai,2023-04-01,2023,4,4.89
Madurai,2023-05-01,2023,5,5.3
Madurai,2023-06-01,2023,6,5.86
Madurai,2023-07-01,2023,7,5.53
Madurai,2023-08-01,2023,8,5.35
Madurai,2023-09-01,2023,9,5.57
Madurai,2023-10-01,2023,10,4.4
Madurai,2023-11-01,2023,11,3.63
Madurai,2024-01-01,2024,1,3.19
Madurai,2024-02-01,2024,2,3.82
Madurai,2024-03-01,2024,3,4.29
Madurai,2024-04-01,2024,4,4.65
Madurai,2024-05-01,2024,5,4.24
Madurai,2024-06-01,2024,6,4.54
Madurai,2024-07-01,2024,7,5.0
Madurai,2024-08-01,2024,8,4.83
Madurai,2024-09-01,2024,9,4.83
Madurai,2024-10-01,2024,10,3.43
Madurai,2024-11-01,2024,11,3.57
Madurai,2025-01-01,2025,1,3.5
Madurai,2025-02-01,2025,2,4.03
Madurai,2025-03-01,2025,3,4.55
Madurai,2025-04-01,2025,4,5.57
Madurai,2025-05-01,2025,5,4.55
Madurai,2025-06-01,2025,6,4.9
Madurai,2025-07-01,2025,7,4.03
Madurai,2025-08-01,2025,8,4.23
Madurai,2025-09-01,2025,9,4.23
Madurai,2025-10-01,2025,10,5.57
Madurai,2025-11-01,2025,11,5.3
Madurai,2025-12-01,2025,12,5.71
Mayiladuthurai,2011-01-01,2011,1,1.66
Mayiladuthurai,2011-02-01,2011,2,1.66
Mayiladuthurai,2011-03-01,2011,3,1.66
Mayiladuthurai,2011-04-01,2011,4,1.66
Mayiladuthurai,2011-05-01,2011,5,1.66
Mayiladuthurai,2011-06-01,2011,6,1.66
Mayiladuthurai,2011-07-01,2011,7,1.66
Mayiladuthurai,2011-08-01,2011,8,1.66
Mayiladuthurai,2011-11-01,2011,11,1.66
Mayiladuthurai,2011-12-01,2011,12,1.66
Mayiladuthurai,2012-01-01,2012,1,1.66
Mayiladuthurai,2012-02-01,2012,2,1.66
Mayiladuthurai,2012-03-01,2012,3,1.66
Mayiladuthurai,2012-04-01,2012,4,1.66
Mayiladuthurai,2012-05-01,2012,5,1.66
Mayiladuthurai,2012-06-01,2012,6,1.66
Mayiladuthurai,2012-07-01,2012,7,1.66
Mayiladuthurai,2012-08-01,2012,8,1.66
Mayiladuthurai,2012-09-01,2012,9,1.66
Mayiladuthurai,2012-10-01,2012,10,1.66
Mayiladuthurai,2012-11-01,2012,11,1.66
Mayiladuthurai,2012-12-01,2012,12,1.66
Mayiladuthurai,2013-01-01,2013,1,1.66
Mayiladuthurai,2013-02-01,2013,2,1.66
Mayiladuthurai,2013-03-01,2013,3,1.66
Mayiladuthurai,2013-04-01,2013,4,1.66
Mayiladuthurai,2013-05-01,2013,5,1.66
Mayiladuthurai,2013-06-01,2013,6,1.66
Mayiladuthurai,2013-07-01,2013,7,1.66
Mayiladuthurai,2013-08-01,2013,8,1.66
Mayiladuthurai,2013-09-01,2013,9,1.66
Mayiladuthurai,2013-10-01,2013,10,1.66
Mayiladuthurai,2013-11-01,2013,11,1.66
Mayiladuthurai,2013-12-01,2013,12,1.66
Mayiladuthurai,2014-01-01,2014,1,1.66
Mayiladuthurai,2014-02-01,2014,2,1.66
Mayiladuthurai,2014-03-01,2014,3,1.66
Mayiladuthurai,2014-04-01,2014,4,1.66
Mayiladuthurai,2014-05-01,2014,5,1.66
Mayiladuthurai,2014-06-01,2014,6,1.66
Mayiladuthurai,2014-07-01,2014,7,1.66
Mayiladuthurai,2014-08-01,2014,8,1.66
Mayiladuthurai,2014-09-01,2014,9,1.66
Mayiladuthurai,2014-10-01,2014,10,1.66
Mayiladuthurai,2014-11-01,2014,11,1.66
Mayiladuthurai,2014-12-01,2014,12,1.66
Mayiladuthurai,2015-01-01,2015,1,1.66
Mayiladuthurai,2015-02-01,2015,2,1.66
Mayiladuthurai,2015-03-01,2015,3,1.66
Mayiladuthurai,2015-04-01,2015,4,1.66
Mayiladuthurai,2015-05-01,2015,5,1.66
Mayiladuthurai,2015-06-01,2015,6,1.66
Mayiladuthurai,2015-07-01,2015,7,1.66
Mayiladuthurai,2015-08-01,2015,8,1.66
Mayiladuthurai,2015-09-01,2015,9,1.66
Mayiladuthurai,2015-10-01,2015,10,1.66
Mayiladuthurai,2015-11-01,2015,11,1.66
Mayiladuthurai,2016-01-01,2016,1,1.66
Mayiladuthurai,2016-02-01,2016,2,1.66
Mayiladuthurai,2016-03-01,2016,3,1.66
Mayiladuthurai,2016-04-01,2016,4,1.66
Mayiladuthurai,2016-05-01,2016,5,1.66
Mayiladuthurai,2016-06-01,2016,6,1.66
Mayiladuthurai,2016-07-01,2016,7,1.66
Mayiladuthurai,2016-08-01,2016,8,1.66
Mayiladuthurai,2016-09-01,2016,9,1.66
Mayiladuthurai,2016-10-01,2016,10,1.66
Mayiladuthurai,2016-11-01,2016,11,1.66
Mayiladuthurai,2017-01-01,2017,1,1.66
Mayiladuthurai,2017-02-01,2017,2,1.66
Mayiladuthurai,2017-03-01,2017,3,1.66
Mayiladuthurai,2017-04-01,2017,4,1.66
Mayiladuthurai,2017-05-01,2017,5,1.66
Mayiladuthurai,2017-06-01,2017,6,1.66
Mayiladuthurai,2017-07-01,2017,7,1.66
Mayiladuthurai,2017-08-01,2017,8,1.66
Mayiladuthurai,2017-09-01,2017,9,1.66
Mayiladuthurai,2017-10-01,2017,10,1.66
Mayiladuthurai,2017-11-01,2017,11,1.66
Mayiladuthurai,2018-01-01,2018,1,1.66
Mayiladuthurai,2018-02-01,2018,2,1.66
Mayiladuthurai,2018-03-01,2018,3,1.66
Mayiladuthurai,2018-04-01,2018,4,1.66
Mayiladuthurai,2018-05-01,2018,5,1.66
Mayiladuthurai,2018-06-01,2018,6,1.66
Mayiladuthurai,2018-07-01,2018,7,1.66
Mayiladuthurai,2018-08-01,2018,8,1.66
Mayiladuthurai,2018-09-01,2018,9,1.66
Mayiladuthurai,2018-10-01,2018,10,1.66
Mayiladuthurai,2018-11-01,2018,11,1.66
Mayiladuthurai,2019-01-01,2019,1,1.66
Mayiladuthurai,2019-02-01,2019,2,1.66
Mayiladuthurai,2019-03-01,2019,3,1.66
Mayiladuthurai,2019-04-01,2019,4,1.66
Mayiladuthurai,2019-05-01,2019,5,1.66
Mayiladuthurai,2019-06-01,2019,6,1.66
Mayiladuthurai,2019-07-01,2019,7,1.66
Mayiladuthurai,2019-08-01,2019,8,1.66
Mayiladuthurai,2019-09-01,2019,9,1.66
Mayiladuthurai,2019-10-01,2019,10,1.66
Mayiladuthurai,2019-11-01,2019,11,1.66
Mayiladuthurai,2020-01-01,2020,1,1.66
Mayiladuthurai,2020-02-01,2020,2,1.66
Mayiladuthurai,2020-03-01,2020,3,1.66
Mayiladuthurai,2020-04-01,2020,4,1.66
Mayiladuthurai,2020-05-01,2020,5,1.66
Mayiladuthurai,2020-06-01,2020,6,1.66
Mayiladuthurai,2020-07-01,2020,7,1.66
Mayiladuthurai,2020-08-01,2020,8,1.66
Mayiladuthurai,2020-09-01,2020,9,1.66
Mayiladuthurai,2020-10-01,2020,10,1.66
Mayiladuthurai,2020-11-01,2020,11,1.66
Mayiladuthurai,2020-12-01,2020,12,1.66
Mayiladuthurai,2021-01-01,2021,1,1.66
Mayiladuthurai,2021-02-01,2021,2,1.66
Mayiladuthurai,2021-03-01,2021,3,1.66
Mayiladuthurai,2021-04-01,2021,4,1.66
Mayiladuthurai,2021-05-01,2021,5,1.66
Mayiladuthurai,2021-06-01,2021,6,1.66
Mayiladuthurai,2021-07-01,2021,7,1.66
Mayiladuthurai,2021-08-01,2021,8,1.66
Mayiladuthurai,2021-09-01,2021,9,1.66
Mayiladuthurai,2021-10-01,2021,10,1.66
Mayiladuthurai,2021-11-01,2021,11,1.66
Mayiladuthurai,2022-01-01,2022,1,1.66
Mayiladuthurai,2022-02-01,2022,2,1.66
Mayiladuthurai,2022-03-01,2022,3,1.66
Mayiladuthurai,2022-04-01,2022,4,1.66
Mayiladuthurai,2022-05-01,2022,5,1.66
Mayiladuthurai,2022-06-01,2022,6,1.66
Mayiladuthurai,2022-07-01,2022,7,1.66
Mayiladuthurai,2022-08-01,2022,8,1.66
Mayiladuthurai,2022-09-01,2022,9,1.66
Mayiladuthurai,2022-10-01,2022,10,1.66
Mayiladuthurai,2022-11-01,2022,11,1.66
Mayiladuthurai,2023-01-01,2023,1,1.66
Mayiladuthurai,2023-02-01,2023,2,2.77
Mayiladuthurai,2023-03-01,2023,3,3.16
Mayiladuthurai,2023-04-01,2023,4,3.46
Mayiladuthurai,2023-05-01,2023,5,3.57
Mayiladuthurai,2023-06-01,2023,6,3.32
Mayiladuthurai,2023-07-01,2023,7,3.32
Mayiladuthurai,2023-08-01,2023,8,3.39
Mayiladuthurai,2023-09-01,2023,9,3.56
Mayiladuthurai,2023-10-01,2023,10,2.36
Mayiladuthurai,2023-11-01,2023,11,2.85
Mayiladuthurai,2024-01-01,2024,1,2.29
Mayiladuthurai,2024-02-01,2024,2,2.22
Mayiladuthurai,2024-03-01,2024,3,2.55
Mayiladuthurai,2024-04-01,2024,4,2.42
Mayiladuthurai,2024-05-01,2024,5,2.81
Mayiladuthurai,2024-06-01,2024,6,2.58
Mayiladuthurai,2024-07-01,2024,7,2.99
Mayiladuthurai,2024-08-01,2024,8,3.05
Mayiladuthurai,2024-09-01,2024,9,3.05
Mayiladuthurai,2024-10-01,2024,10,2.42
Mayiladuthurai,2024-11-01,2024,11,1.62
Mayiladuthurai,2025-01-01,2025,1,1.98
Mayiladuthurai,2025-02-01,2025,2,2.57
Mayiladuthurai,2025-03-01,2025,3,3.34
Mayiladuthurai,2025-04-01,2025,4,2.47
Mayiladuthurai,2025-05-01,2025,5,3.34
Mayiladuthurai,2025-06-01,2025,6,3.53
Mayiladuthurai,2025-07-01,2025,7,2.57
Mayiladuthurai,2025-08-01,2025,8,2.75
Mayiladuthurai,2025-09-01,2025,9,2.75
Mayiladuthurai,2025-10-01,2025,10,2.47
Mayiladuthurai,2025-11-01,2025,11,3.14
Mayiladuthurai,2025-12-01,2025,12,2.75
Nagapattinam,2011-01-01,2011,1,5.45
Nagapattinam,2011-02-01,2011,2,3.39
Nagapattinam,2011-03-01,2011,3,2.93
Nagapattinam,2011-04-01,2011,4,3.06
Nagapattinam,2011-05-01,2011,5,3.48
Nagapattinam,2011-06-01,2011,6,2.94
Nagapattinam,2011-07-01,2011,7,2.93
Nagapattinam,2011-08-01,2011,8,2.67
Nagapattinam,2011-11-01,2011,11,1.8
Nagapattinam,2011-12-01,2011,12,1.8
Nagapattinam,2012-01-01,2012,1,1.51
Nagapattinam,2012-02-01,2012,2,2.1
Nagapattinam,2012-03-01,2012,3,2.34
Nagapattinam,2012-04-01,2012,4,2.7
Nagapattinam,2012-05-01,2012,5,3.4
Nagapattinam,2012-06-01,2012,6,3.29
Nagapattinam,2012-07-01,2012,7,3.4
Nagapattinam,2012-08-01,2012,8,3.62
Nagapattinam,2012-09-01,2012,9,3.97
Nagapattinam,2012-10-01,2012,10,3.67
Nagapattinam,2012-11-01,2012,11,1.44
Nagapattinam,2012-12-01,2012,12,2.15
Nagapattinam,2013-01-01,2013,1,2.37
Nagapattinam,2013-02-01,2013,2,2.63
Nagapattinam,2013-03-01,2013,3,2.94
Nagapattinam,2013-04-01,2013,4,3.77
Nagapattinam,2013-05-01,2013,5,3.02
Nagapattinam,2013-06-01,2013,6,3.75
Nagapattinam,2013-07-01,2013,7,3.51
Nagapattinam,2013-08-01,2013,8,3.63
Nagapattinam,2013-09-01,2013,9,3.87
Nagapattinam,2013-10-01,2013,10,3.13
Nagapattinam,2013-11-01,2013,11,2.76
Nagapattinam,2013-12-01,2013,12,2.14
Nagapattinam,2014-01-01,2014,1,2.14
Nagapattinam,2014-02-01,2014,2,2.59
Nagapattinam,2014-03-01,2014,3,3.0
Nagapattinam,2014-04-01,2014,4,3.27
Nagapattinam,2014-05-01,2014,5,3.31
Nagapattinam,2014-06-01,2014,6,3.31
Nagapattinam,2014-07-01,2014,7,3.44
Nagapattinam,2014-08-01,2014,8,4.37
Nagapattinam,2014-09-01,2014,9,3.46
Nagapattinam,2014-10-01,2014,10,3.28
Nagapattinam,2014-11-01,2014,11,2.13
Nagapattinam,2014-12-01,2014,12,1.52
Nagapattinam,2015-01-01,2015,1,2.06
Nagapattinam,2015-02-01,2015,2,2.23
Nagapattinam,2015-03-01,2015,3,2.86
Nagapattinam,2015-04-01,2015,4,2.72
Nagapattinam,2015-05-01,2015,5,2.61
Nagapattinam,2015-06-01,2015,6,2.89
Nagapattinam,2015-07-01,2015,7,3.07
Nagapattinam,2015-08-01,2015,8,3.1
Nagapattinam,2015-09-01,2015,9,3.19
Nagapattinam,2015-10-01,2015,10,2.45
Nagapattinam,2015-11-01,2015,11,1.02
Nagapattinam,2016-01-01,2016,1,1.4
Nagapattinam,2016-02-01,2016,2,2.21
Nagapattinam,2016-03-01,2016,3,2.42
Nagapattinam,2016-04-01,2016,4,2.88
Nagapattinam,2016-05-01,2016,5,2.83
Nagapattinam,2016-06-01,2016,6,2.97
Nagapattinam,2016-07-01,2016,7,3.47
Nagapattinam,2016-08-01,2016,8,3.48
Nagapattinam,2016-09-01,2016,9,3.96
Nagapattinam,2016-10-01,2016,10,3.86
Nagapattinam,2016-11-01,2016,11,3.74
Nagapattinam,2017-01-01,2017,1,3.67
Nagapattinam,2017-02-01,2017,2,3.73
Nagapattinam,2017-03-01,2017,3,4.16
Nagapattinam,2017-04-01,2017,4,4.46
Nagapattinam,2017-05-01,2017,5,4.63
Nagapattinam,2017-06-01,2017,6,4.79
Nagapattinam,2017-07-01,2017,7,6.41
Nagapattinam,2017-08-01,2017,8,4.98
Nagapattinam,2017-09-01,2017,9,5.16
Nagapattinam,2017-10-01,2017,10,4.27
Nagapattinam,2017-11-01,2017,11,4.33
Nagapattinam,2018-01-01,2018,1,5.2
Nagapattinam,2018-02-01,2018,2,5.25
Nagapattinam,2018-03-01,2018,3,4.44
Nagapattinam,2018-04-01,2018,4,4.61
Nagapattinam,2018-05-01,2018,5,4.88
Nagapattinam,2018-06-01,2018,6,4.88
Nagapattinam,2018-07-01,2018,7,4.13
Nagapattinam,2018-08-01,2018,8,4.01
Nagapattinam,2018-09-01,2018,9,3.79
Nagapattinam,2018-10-01,2018,10,4.0
Nagapattinam,2018-11-01,2018,11,2.89
Nagapattinam,2019-01-01,2019,1,2.88
Nagapattinam,2019-02-01,2019,2,3.33
Nagapattinam,2019-03-01,2019,3,3.46
Nagapattinam,2019-04-01,2019,4,3.4
Nagapattinam,2019-05-01,2019,5,3.39
Nagapattinam,2019-06-01,2019,6,3.59
Nagapattinam,2019-07-01,2019,7,3.81
Nagapattinam,2019-08-01,2019,8,3.62
Nagapattinam,2019-09-01,2019,9,3.8
Nagapattinam,2019-10-01,2019,10,1.79
Nagapattinam,2019-11-01,2019,11,1.23
Nagapattinam,2020-01-01,2020,1,2.13
Nagapattinam,2020-02-01,2020,2,2.83
Nagapattinam,2020-03-01,2020,3,3.04
Nagapattinam,2020-04-01,2020,4,3.44
Nagapattinam,2020-05-01,2020,5,4.02
Nagapattinam,2020-06-01,2020,6,3.34
Nagapattinam,2020-07-01,2020,7,3.6
Nagapattinam,2020-08-01,2020,8,2.06
Nagapattinam,2020-09-01,2020,9,1.96
Nagapattinam,2020-10-01,2020,10,2.22
Nagapattinam,2020-11-01,2020,11,1.56
Nagapattinam,2020-12-01,2020,12,1.695
Nagapattinam,2021-01-01,2021,1,1.83
Nagapattinam,2021-02-01,2021,2,2.51
Nagapattinam,2021-03-01,2021,3,2.59
Nagapattinam,2021-04-01,2021,4,2.73
Nagapattinam,2021-05-01,2021,5,3.05
Nagapattinam,2021-06-01,2021,6,3.03
Nagapattinam,2021-07-01,2021,7,3.0
Nagapattinam,2021-08-01,2021,8,2.84
Nagapattinam,2021-09-01,2021,9,2.85
Nagapattinam,2021-10-01,2021,10,1.46
Nagapattinam,2021-11-01,2021,11,1.58
Nagapattinam,2022-01-01,2022,1,1.96
Nagapattinam,2022-02-01,2022,2,2.22
Nagapattinam,2022-03-01,2022,3,2.76
Nagapattinam,2022-04-01,2022,4,2.96
Nagapattinam,2022-05-01,2022,5,3.13
Nagapattinam,2022-06-01,2022,6,2.55
Nagapattinam,2022-07-01,2022,7,2.37
Nagapattinam,2022-08-01,2022,8,2.2
Nagapattinam,2022-09-01,2022,9,2.41
Nagapattinam,2022-10-01,2022,10,1.6
Nagapattinam,2022-11-01,2022,11,1.43
Nagapattinam,2023-01-01,2023,1,1.44
Nagapattinam,2023-02-01,2023,2,2.73
Nagapattinam,2023-03-01,2023,3,3.13
Nagapattinam,2023-04-01,2023,4,3.14
Nagapattinam,2023-05-01,2023,5,3.52
Nagapattinam,2023-06-01,2023,6,3.45
Nagapattinam,2023-07-01,2023,7,2.93
Nagapattinam,2023-08-01,2023,8,2.74
Nagapattinam,2023-09-01,2023,9,2.86
Nagapattinam,2023-10-01,2023,10,2.61
Nagapattinam,2023-11-01,2023,11,1.54
Nagapattinam,2024-01-01,2024,1,1.73
Nagapattinam,2024-02-01,2024,2,2.12
Nagapattinam,2024-03-01,2024,3,2.49
Nagapattinam,2024-04-01,2024,4,2.87
Nagapattinam,2024-05-01,2024,5,2.65
Nagapattinam,2024-06-01,2024,6,2.98
Nagapattinam,2024-07-01,2024,7,2.95
Nagapattinam,2024-08-01,2024,8,3.14
Nagapattinam,2024-09-01,2024,9,3.14
Nagapattinam,2024-10-01,2024,10,2.5
Nagapattinam,2024-11-01,2024,11,1.48
Nagapattinam,2025-01-01,2025,1,1.76
Nagapattinam,2025-02-01,2025,2,2.01
Nagapattinam,2025-03-01,2025,3,2.59
Nagapattinam,2025-04-01,2025,4,2.47
Nagapattinam,2025-05-01,2025,5,2.59
Nagapattinam,2025-06-01,2025,6,2.68
Nagapattinam,2025-07-01,2025,7,2.01
Nagapattinam,2025-08-01,2025,8,2.18
Nagapattinam,2025-09-01,2025,9,2.18
Nagapattinam,2025-10-01,2025,10,2.47
Nagapattinam,2025-11-01,2025,11,2.7
Nagapattinam,2025-12-01,2025,12,2.52
Namakkal,2011-01-01,2011,1,8.97
Namakkal,2011-02-01,2011,2,9.91
Namakkal,2011-03-01,2011,3,12.75
Namakkal,2011-04-01,2011,4,9.1
Namakkal,2011-05-01,2011,5,9.28
Namakkal,2011-06-01,2011,6,9.74
Namakkal,2011-07-01,2011,7,10.2
Namakkal,2011-08-01,2011,8,10.12
Namakkal,2011-11-01,2011,11,9.0
Namakkal,2011-12-01,2011,12,8.05
Namakkal,2012-01-01,2012,1,8.68
Namakkal,2012-02-01,2012,2,9.05
Namakkal,2012-03-01,2012,3,10.19
Namakkal,2012-04-01,2012,4,11.34
Namakkal,2012-05-01,2012,5,11.74
Namakkal,2012-06-01,2012,6,11.85
Namakkal,2012-07-01,2012,7,12.47
Namakkal,2012-08-01,2012,8,13.25
Namakkal,2012-09-01,2012,9,12.7
Namakkal,2012-10-01,2012,10,12.5
Namakkal,2012-11-01,2012,11,11.19
Namakkal,2012-12-01,2012,12,9.1
Namakkal,2013-01-01,2013,1,12.23
Namakkal,2013-02-01,2013,2,12.79
Namakkal,2013-03-01,2013,3,13.2
Namakkal,2013-04-01,2013,4,14.27
Namakkal,2013-05-01,2013,5,14.63
Namakkal,2013-06-01,2013,6,14.57
Namakkal,2013-07-01,2013,7,15.03
Namakkal,2013-08-01,2013,8,15.07
Namakkal,2013-09-01,2013,9,13.99
Namakkal,2013-10-01,2013,10,12.13
Namakkal,2013-11-01,2013,11,11.72
Namakkal,2013-12-01,2013,12,11.5
Namakkal,2014-01-01,2014,1,11.84
